그룹,소스,텍스트,좋아요,작성시간
코스피 7000,유튜브댓글,비 올때 우산을 뺏지 않겠다던 은행.. 은행은 국민 혈세로 살려준게 많다. 은행 두들겨패도 됨,0,2026-05-11T03:53:06Z
코스피 7000,유튜브댓글,연임 국민투표 합시다,0,2026-05-10T03:51:18Z
코스피 7000,유튜브댓글,금융기관 장들 싹 모가지 짤라야한다. 지수만 오르고 80& 종목들이 떡락한다. 이건 하락장이지 불장이 아니다. 금융기관 장 놈들이 뭘하고 자빠진거여?,0,2026-05-11T10:28:22Z
코스피 7000,유튜브댓글,"무조건 연임!!!  다극화 시대 하늘이 우리에게 보내주셨다. 반대하는 무리들을 다 재우고 다극화 시대 만큼은 우리에게 이재명,  왜 박정희는 되고 이재명은 안된다는 논리는 맞지않는다.",0,2026-05-09T01:16:57Z
코스피 7000,유튜브댓글,"대통령님 말씀에 전적으로 동의
합니다.  대한민국의 은행들 국민
이 아이엠에프때 궄민의 세금으
로 살아났다.시민무시 너희가 
은행이냐?땅집고 헤엄치기 서민
사절 집어 치워라",0,2026-05-08T03:35:11Z
코스피 7000,유튜브댓글,포용금융 꼭 필요하다 금융은 국가 시스템이다 흘러야 결국 고금리 제3금융 은 망하는 지름길을 그동안 국가가 방치했다,0,2026-05-08T06:23:58Z
코스피 7000,유튜브댓글,최고다~이재명 대통령 이니까 이런 지적을한다~지금까지 어느 대통령이 이렇게 까지  했냐~도둑질 해먹기 바빠지~,0,2026-05-09T19:25:26Z
코스피 7000,유튜브댓글,"주식시장 활황이 금융위원회와 관
계가 있는가  !
시세 조정하는 작
태등 여러 짓꺼리 
에대해 제대로 금
융질서를 바로잡
는 역할을 제대로
하고 거래소를24
시간하겠다는게
올바른가 !",0,2026-05-09T10:54:29Z
코스피 7000,유튜브댓글,"이잼통령님이 옳습니다
지지합니다 감사합니다 건강하세요~~~❤",0,2026-05-09T00:29:06Z
코스피 7000,유튜브댓글,국힘에서 집권해서 다시 상법 과거로 돌려라~,0,2026-05-06T22:58:13Z
코스피 7000,유튜브댓글,"높은 이자를 연체하지 않고
갚고 있으면
금리를 내려줘라",0,2026-05-10T13:09:49Z
코스피 7000,유튜브댓글,위기땐 공적자금지원받고~고리로 대출하고~~,0,2026-05-10T01:03:42Z
코스피 7000,유튜브댓글,금융감독원 모든 직원들아!그동안 고액연봉받고 한 일이 무엇이냐?싹 다 내쳐야  정신 차릴려나?,0,2026-05-08T04:18:29Z
코스피 7000,유튜브댓글,자만 하지말자 국제적으로 우리는 한주먹 걸이도 안된다 늘 긴장 늘 공부 늘 노력 늘 부지런히 늘 잘하자 과거와 역사를 모르는 나라는 미래가 없다 늘 과거에 대해 잊지 말자,0,2026-05-06T23:12:02Z
코스피 7000,유튜브댓글,오너들은 주식이 올라도 반갑지않다. 경영권 때문에 팔지도 못하는 주식 주가만 오르면 내야할 세금만 늘어나니까. 상속세 없애 오너들이 신나게 일하게 만들어야함.,0,2026-05-08T00:40:09Z
코스피 7000,유튜브댓글,5000뚫다가보면 실수로 과속해서 6000은 그럴수있다 했는데 7000은 꿈도 못꿨네 ㅋㅋ,0,2026-05-09T12:51:29Z
코스피 7000,유튜브댓글,공무원들과 고위 공직자들에게 상당한 불신이 있었는데 이렇게 대통령 국무회의 자주 보다 보니까 100% 만족스러운 건 아니지만 저들이 고민하고 노력하고 있구나란 생각도 들어 뿌듯하고 세금 내는 맛도 나고 공직자들이 가끔 웃으며 이런 저런 얘기 하는 것도 보고 때로는 대통령이 화내는 모습도 보고 그러는데 짠하기도 하면서 응원하게 된다.,0,2026-05-08T08:38:22Z
코스피 7000,유튜브댓글,"성남시  빚 다  갚고  전국 지자체 복지1위  8천억 흑자 냈을때부터 알아봤다  한국의  7천 코스피,  누가 상상이나 했겠냐고!!",0,2026-05-07T21:47:51Z
코스피 7000,유튜브댓글,이자  낸  사람들은  바보인가????   이런  것이  사회를  망가뜨리는  거임. .,0,2026-05-08T02:33:20Z
코스피 7000,유튜브댓글,"코스닥 좀 더 적극적으로 부양시켜 주세요~!!
공매도세력 놀이터입니다
코스닥 1~2위  비중이 많은데도
계좌가 계속 녹아요ㅜ",0,2026-05-11T03:39:10Z
코스피 7000,유튜브댓글,연임하셔.나라.반듯하게.세워으면.,0,2026-05-09T00:46:14Z
코스피 7000,유튜브댓글,"나라 전체에 만연한 악습과 부조리를 고치고, 비효율적인 시스템을 합리화 하고 있다는 생각이 듭니다. 이렇게 5년 가면 한국은 세계 5위권 국가가 되지 않을까요?",0,2026-05-10T11:28:02Z
코스피 7000,유튜브댓글,주가누르기 방지법만 통과되면 코스피 1만돌파가능함,0,2026-05-08T07:12:28Z
코스피 7000,유튜브댓글,"분양권 샀던 건설사가 부도났는데 중도금전액이 분양권자 개인 채무로 바뀌더군요. 부도났을때 분양계약 취소,환불내용인 특별약정서가 있었는데 휴지조각되고요. 중도금대출해줬던 국민은행은 일도 손해없었어요.  결국 제가 다 갚았어요.

미국은 서브프라임때 보면 개인말고 은행이 전부 책임지던데..  부실한 건설사에 중도금대출허용해주고 금융사고나니 책임은 전혀 없고. 공적인부분 있기에 아무나 못만들게 한건데  일반기업처럼 이익만 추구하니..
국가보호를 왜 받나 모르는 것 같음. 씁쓸해요.",0,2026-05-11T22:44:14Z
코스피 7000,유튜브댓글,"맞는말이긴하지. 금융권에 자비란 없지. 돈놓고 돈먹는 오직 그것에 충실한…고소득자들과 저소득층에 똑같은 비율로 이자를 받아내는 것에 
대한 불편함에 대해 생각해보게 하는 정부는 그동안 없었던듯",0,2026-05-07T14:20:51Z
코스피 7000,유튜브댓글,이재용 및 이하 총수들은 사내 입구에 이재명 동상 하나씩 세워라,0,2026-05-07T20:32:11Z
코스피 7000,유튜브댓글,"낡아빠진 구시대적인 복지제도 전면 개편하여라,,,,,,,,,,,,,,,,,,,,",0,2026-05-09T04:10:29Z
코스피 7000,유튜브댓글,"이제는 잘하면 신불자도 대출해주것네 ㅋㅋ 
야 신박하다 ㅋㅋ",0,2026-05-08T23:05:16Z
코스피 7000,유튜브댓글,모든 금융업은 국민과 가장 밀접한 연관이 있으므로  행정권  안에 두고 항상 관리 되어야 한다.  한눈 팔면 바로  코가 사리지고 귀가 절단 남.,0,2026-05-07T06:57:12Z
코스피 7000,유튜브댓글,주식으로 돈도 벌게 해주시고 정말 감사합니다. 많이 벌어 좋은일에 쓰도록 하겠습니다.,0,2026-05-07T16:39:01Z
코스피 7000,유튜브댓글,한번 박살날거다 개미들다몰아넣는거야 ㅋ지금사면호구 단타면괜찮음,0,2026-05-08T02:08:09Z
코스피 7000,유튜브댓글,개헌해도 연임 중임은 현실적으로 어려우면 ㅡ만약 연임을 위해서 이잼이 비상계엄선포해도 대한민국 국민들은 찬성할거다 ㅡ연임해야 내삶이 좋아진다,0,2026-05-06T23:37:57Z
코스피 7000,유튜브댓글,현란한 말빨에 속는 국민이 대다수...ㅉㅉ,0,2026-05-07T22:00:57Z
코스피 7000,유튜브댓글,"구석 구석 안썩엇는데가없다  후세들 건강한 나라를위해서  대통령
령님   모던분야 경험을  햇으니까 놀고먹는 기득권카르텔  싸그리  정립해주시요   공직자도 성과급제도로 능력없으면  퇴출시키고 젊은인재들 새롭게 뽑아서  항상  한발앞서가는 마인드로  공직사회도",0,2026-05-06T21:38:29Z
코스피 7000,유튜브댓글,코스닥은 안오르니 정말 별로다  10000% 인트 올라가면 뭐하냐 일반 국민들은 비참하다,0,2026-05-06T09:52:30Z
코스피 7000,유튜브댓글,"정말 열심히하시네요~
국방도 강력하게
키워주세요~~
삶은소라는 분이 다허물어논거",0,2026-05-07T00:18:03Z
코스피 7000,유튜브댓글,코스피 5천이하로 내려가면 누구 탓할꺼냐?,0,2026-05-07T22:20:55Z
코스피 7000,유튜브댓글,코스닥3천 불질러놓고 나몰라는 아니지요.,0,2026-05-08T03:21:44Z
코스피 7000,유튜브댓글,국짐해체 되는날 1만 간다😂😂😂😂😂,0,2026-05-08T08:31:17Z
코스피 7000,유튜브댓글,작전세력들 다 소탕해주세요.,0,2026-05-08T12:09:08Z
코스피 7000,유튜브댓글,"은행 금융권  직원 연봉은  세금이고 국민들이 내는 이자 수수료등으로 지급받는데  너무 높아요  혜택도 많아요
직원복지이지만 과한게 많아서 국가가 통제를 해야됩니다
망하면 공적자금 엄청 투입하고  퇴직하면 퇴직금 엄청주고 엉망입니다",0,2026-05-06T22:59:17Z
코스피 7000,유튜브댓글,코스닥도 올라가게 해주세요  해도해도 너무합니다 대기업만 주식 올리고 중소기업은 죽으란 말입니까,0,2026-05-06T09:54:51Z
코스피 7000,유튜브댓글,지금 삼전직원들 빅테크 취업할곳 많을것인데? 미국가라. 삼전경쟁력 떨어지게,0,2026-05-09T05:45:29Z
코스피 7000,유튜브댓글,"지수만가면 뭐하냐, 전닉스 쏠림이 극단화  되있고, 코스닥은 등신이 되있는데!!",0,2026-05-07T11:50:41Z
코스피 7000,유튜브댓글,"보고하는거랑 필드가 괴리가 크네
공무원들이란",0,2026-05-08T13:02:22Z
코스피 7000,유튜브댓글,사랑하는 대통령님  거래소 상장 하면  만가요.  사랑합니다.,0,2026-05-06T08:53:20Z
코스피 7000,유튜브댓글,"돈복사는 계속된다 ㅅㅅㅅㅅㅅㅅㅅㅅㅅ
적예금,퇴직금,풀대출 올인 한 빚투는 승리했다 대승 ㅅㅅㅅ",0,2026-05-07T22:12:15Z
코스피 7000,유튜브댓글,금감원이랑 카드사랑 짜고치는 고스톱입니다.,0,2026-05-07T22:35:29Z
코스피 7000,유튜브댓글,이재명 야무지다.,0,2026-05-07T23:27:05Z
코스피 7000,유튜브댓글,"진짜 우리 대통령은 ..❤
각분야 처리 모든 능력이.. ❤🎉

지난 이야기긴 하지만 국암짐당 윤거니 찍은 사람들 재반성 반성 해야 합니다.
연임은 반드시~!",0,2026-05-07T01:18:21Z
코스피 7000,유튜브댓글,지표가 말해주고 있다 내란당은 없어져야함,0,2026-05-07T22:15:30Z
코스피 7000,유튜브댓글,불법공매도 잡아라   전산시스템 마련해서   잡아주셔요    왜 수기로 잡나요  풋    잡아서  공정한 주식시장  잡아주셔요    이대통령님   해주셔요     필승,0,2026-05-07T04:25:01Z
코스피 7000,유튜브댓글,우리나라는 이제 무조건 국정운영은 이처럼 투명하게 국민이 보게 해야 한다. 이재명이 아주 좋은 선례를 남겼다,0,2026-05-06T13:06:45Z
코스피 7000,유튜브댓글,주식세금도 40%걷어보자,0,2026-05-08T07:57:45Z
코스피 7000,유튜브댓글,국가에서 주식을 사는구나 이건 아니죠,0,2026-05-08T10:17:05Z
코스피 7000,유튜브댓글,금융을 바꾸야함.. 금융에ㅔ 공적자금 다 빼야하고..차라리 공적 자금.. 금융은행 만들어야함.. 전담.으로 대출도 자유롭게.. 이것이 결과임..,0,2026-05-07T01:12:30Z
코스피 7000,유튜브댓글,투자금 다빼면 기업은 어캐되는 거~지?,0,2026-05-07T20:50:15Z
코스피 7000,유튜브댓글,기본금융!,0,2026-05-09T00:26:12Z
코스피 7000,유튜브댓글,국정 다방면 정확히 꿰둘는. 대통. 세금도둑 공공기관. 싸그리 정리하자 농협회장도 없애고,0,2026-05-06T22:36:38Z
코스피 7000,유튜브댓글,"한국시장 24시개방은 매국노들이 한국시장을미국시장에  설거지시키려하는 속셈이다
김일성은 백두산을 팔았고 한국은 증권시장을. 넘긴것이다",0,2026-05-06T22:38:20Z
코스피 7000,유튜브댓글,7500~! 추카~!,0,2026-05-07T11:11:48Z
코스피 7000,유튜브댓글,국내 은행들은 너무 쉽게 돈을 번다는게 문제,0,2026-05-06T23:33:32Z
코스피 7000,유튜브댓글,"연임만이 답이다  그럼20000간다 코스피,코스닥3000간다",0,2026-05-10T07:49:10Z
코스피 7000,유튜브댓글,하나로마트 나갈깨.,0,2026-05-09T00:29:52Z
코스피 7000,유튜브댓글,연임해주세요  이재명대통령님   넘행복합니다  주식 하면서  고맙습니다,0,2026-05-06T21:40:50Z
코스피 7000,유튜브댓글,올해말 1500예상됨,0,2026-05-08T10:11:41Z
코스피 7000,유튜브댓글,이번기회에 강성노조 철태 만 내려면 됨니다 ~,0,2026-05-06T21:54:32Z
코스피 7000,유튜브댓글,"코스피내년에는 2만 가겠네, 삼,100만,하이500만갈듯,집,논, 다팔아 투자해야것다",0,2026-05-07T01:38:35Z
코스피 7000,유튜브댓글,국장.투자경고.위험등.. 미장하고 너무나 차이나는데.. 참고해주시기 바랍니다,0,2026-05-07T14:32:06Z
코스피 7000,유튜브댓글,코스닥은 남의나라 주식인가요,0,2026-05-07T02:29:22Z
코스피 7000,유튜브댓글,"전세오르는것
보고하라",0,2026-05-08T04:02:07Z
코스피 7000,유튜브댓글,"❤❤법을 바꿔서라도.
장기집권 하게 만들어야한다.
국찜당은 정당 해산 시켜라.
통진당은 해산 시키고 국찜당은 왜 해산을 안시키는거냐?",0,2026-05-06T12:11:25Z
코스피 7000,유튜브댓글,GS허씨회사 추가누르기 쪼개기 경영진에 돈빼먹기 좀 gs리테일 가족회사 감사좀 해주시길,0,2026-05-07T00:50:00Z
코스피 7000,유튜브댓글,이걸 운이라고 헛소리 하는 것들은 이나라의 국민인지~~,0,2026-05-06T22:13:41Z
코스피 7000,유튜브댓글,대통령님 코스닥도 올려주세요,0,2026-05-06T09:56:26Z
코스피 7000,유튜브댓글,꿈~이여 생~시여 놀랍다❤,0,2026-05-06T23:18:59Z
코스피 7000,유튜브댓글,"딜레마긴하지
경기가 안좋아서 대출만하고
상환을 못하자나
흠",0,2026-05-07T23:34:59Z
코스피 7000,유튜브댓글,진짜 그누구도 해내지못한일이 계속 일어날거야,0,2026-05-06T23:05:49Z
코스피 7000,유튜브댓글,공사 도적떼 박멸,0,2026-05-07T11:55:00Z
코스피 7000,유튜브댓글,"인구감소지역 연천군의 인구증가와 발전을 위하여 정부가 지원하는 지역화폐 사용금지구역 해제를 강력요청합니다,  
식료품과 생필품을 구매할수있는 전곡읍에서의사용을 현재 금지하여  전곡읍외 연천읍,군남면,청산면,미산면,장남면,백학면,왕장면,중면,신서면  주민들은,주유소와 편의점밗에 사용하지 못하고 있습니다,
당장 정부중앙부처와 연천군은 한달 15만원씩 주는 지역화폐의 연천군 전지역으로 제한구역을 해제하여  

진정한 연천군 의 발전에 도움을 주는 정부 지원금이 되도록 확대적용을 강력히 요구합니다,",0,2026-05-06T22:26:43Z
코스피 7000,유튜브댓글,12.000~15.000p는 가줘야 맞지,0,2026-05-06T22:21:04Z
코스피 7000,유튜브댓글,공공기관#이사들은#왜 안바꾸죠?임기 끝났음 교체해야죠!!신경 써주세요.,0,2026-05-07T07:46:05Z
코스피 7000,유튜브댓글,"금융기관은 정부가 발행한 화폐의 공신력에 기대어 살고 있기 때문에 공익에 부합하게 행동해야 하구요, 자체적으로 안 움직일테니 정부가 쥐고 흔드십시오. 권한 드렸습니다.",0,2026-05-06T23:43:51Z
코스피 7000,유튜브댓글,그 AI 관련 업계가 돈이 무제한은 아닌지라 기술성장둔화만 안오길...,0,2026-05-06T23:10:28Z
코스피 7000,유튜브댓글,3연임 정도는 해주셔야죠~이잼 멋짐!,0,2026-05-07T03:19:59Z
코스피 7000,유튜브댓글,전주 엠비씨는 대통령 홍보 방송국이여~,0,2026-05-06T23:27:49Z
코스피 7000,유튜브댓글,"시장조성자라는 지위로 지금까지 은행, 금융사, 증권사들이 얼마나 해쳐먹었습니까? 수수료 쳐먹고 밑에서 깔고앉아서 띄우고 털어먹고 버티면 공매도치고 개패듯 잡도리 해서 뜯어고쳐야 합니다.",0,2026-05-06T11:48:25Z
코스피 7000,유튜브댓글,"우리나라 은행들이 대부분 외국인들이 장악 하고 있다. 그러니 돈 벌 생각만 하지, 사회를 이해 기여 하겠나? 한국 은행의 돈을 빌려 쓰면서 돈만 빼 먹는 놈들",0,2026-05-06T13:14:32Z
코스피 7000,유튜브댓글,부동산으로 돈 못 벌게 해도 주식으로 돈 모인다 한국 개미 돈 많다 나라에서 권장하는 투기 주식으로 가자!,0,2026-05-07T11:12:02Z
코스피 7000,유튜브댓글,위대한 대통령 이재명. 추앙합니다.,0,2026-05-07T05:48:50Z
코스피 7000,유튜브댓글,불꽃은 꺼지기 직전이 가장 화려하다 조심들하삼,0,2026-05-07T00:22:39Z
코스피 7000,유튜브댓글,하지마세요  주식투자..맘 편하게 사세요,0,2026-05-08T21:02:19Z
코스피 7000,유튜브댓글,이란전쟁때 공포로 못 산 사람들은 만약에 한번 더 조정이 와서 기회를 줘도 이게 폭락의 시작이라고 판단해서 못 들어감. 결국 이런 부류는 거의 다 오른 주식 늦게 승차해서 물리게 돼 있음.,0,2026-05-10T12:41:17Z
코스피 7000,유튜브댓글,안하는게  편할수도.,0,2026-05-10T11:44:10Z
코스피 7000,유튜브댓글,주식 못하는 사람 특징 : 저러다가 버블 꼭지에 들어가서 마이너스 먹고 손절하고 나옴,0,2026-05-16T02:55:10Z
코스피 7000,유튜브댓글,전쟁나서 폭락했을땐 왜 안샀노?,0,2026-05-10T09:00:17Z
코스피 7000,유튜브댓글,"멍청하고 욕심만 많은거지 경제방송하면서 저렇게 경제를 못보나... 일잘하는대통령으로 경제가 살아나는데 경제 흐름이 상향하는게 보이는데 미래가 보이는데 왜 믿질못하고, 이건 내돈 1원도 손해보지 않고 돈만 벌겠다는 생각이라 정말 나쁜거야 투자가 약간 손해볼수있가는 마음으로 잘 투자해서 돈을 벌어보자는건대 욕심만 많은 이지선",0,2026-05-11T22:14:27Z
코스피 7000,유튜브댓글,척척석사,0,2026-05-17T14:16:21Z
코스피 7000,유튜브댓글,진짜 진저리난다.,0,2026-05-11T20:05:40Z
코스피 7000,유튜브댓글,그 마스크 영원히 벗지마라 ㅋ ㅋ,0,2026-05-13T05:17:15Z
코스피 7000,유튜브댓글,코스피 이정도면 광기긴하지,0,2026-05-11T13:25:53Z
코스피 7000,유튜브댓글,이분 이전방송 꾸준히 봐보세요. 결론은 다깐다 입니다. 즉 기득권 오르면 무조건 깝니다 단점을 파악해 까죠. 나라엔 이런분도 꽄 필요합니다. 권력에 붙지않고 견제하는 사람.,0,2026-05-14T02:56:30Z
코스피 7000,유튜브댓글,아직도 저런 사람을 방송하게 하는 방송국도  한심하다,0,2026-05-09T00:11:32Z
코스피 7000,유튜브댓글,진중권 요즘 안보이네 백수가 백수된겨?,0,2026-05-12T23:02:51Z
코스피 7000,유튜브댓글,"주댕이 털어 먹고사는 것들의 말은
한귀로 듣고 한귀로 흘려보내면된다.
어떤말이라도  해야 먹고 사는 직업이니.  그냥하는거다",0,2026-05-12T10:24:17Z
코스피 7000,유튜브댓글,저분은 항상 자료만 보고 말빨로 이겨려는 그런분이지 지금 잠수냐???,0,2026-05-18T04:01:59Z
코스피 7000,유튜브댓글,정의당 유시민 진중궈니 심상정 최근 신장식 느낌 쐐~하지요~하늘에 계신 분의 해학과 웃음 그리고 눈물~,0,2026-05-16T18:53:25Z
코스피 7000,유튜브댓글,내가 볼땐 대통령의 능력과 코스피가 비례하는듯.,0,2026-05-17T13:36:06Z
코스피 7000,유튜브댓글,방승에 왜나오는겨,0,2026-05-17T21:16:58Z
코스피 7000,유튜브댓글,찌질이 저런 수준으로 평론한다고 언론에서 떠들어대니.,0,2026-05-12T07:12:11Z
코스피 7000,유튜브댓글,"역대로 코스피가 껑충껑충 뛴건 민주정부때다
반대로 코스피가 껑충껑충 하락한건 국힘정부때다
국민소득도 민주정부때 껑충껑충 누가 누가 경제 더 잘하나?",0,2026-05-12T02:48:34Z
코스피 7000,유튜브댓글,척척 바보,0,2026-05-20T02:20:13Z
코스피 7000,유튜브댓글,남자 답게 교수 답게 깨끗하게 이재명 대통령각하에게  무릅끓고 사과해야 하는거 아닌가  중대 법죄  큰잘못  저지는 거짓말쟁이 너때문에 주식 손해본사람 돈 못번사람 우리경제 망친 주범 아주 나쁜말  한 죄,0,2026-05-19T06:19:19Z
코스피 7000,유튜브댓글,하는 말마다 맞는 말이없으니 방송 할 마음이 생기겠냐고 ㅋ,0,2026-05-13T11:07:27Z
코스피 7000,유튜브댓글,경제학 공부도안한 미학인가 철학석사한테 주가전망 왜물어보냐 ㅋㅋ,0,2026-05-26T07:32:17Z
코스피 7000,유튜브댓글,얘는 안 볼 수 없는건지.,0,2026-05-11T14:03:48Z
코스피 7000,유튜브댓글,"제발 그만해라
졸라 똑똑한척  해봐야 골통이라는건
대한민국 국민이 다안다",0,2026-05-17T16:52:53Z
코스피 7000,유튜브댓글,그정도 안목으로 무슨 논평을  하나?,0,2026-05-12T02:28:19Z
코스피 7000,유튜브댓글,"조또 모르면서, 존문가 인척 말로만.... 떠벌떠벌.",0,2026-05-14T13:59:01Z
코스피 7000,유튜브댓글,방송 나오지마라 철면피가 아니면,0,2026-05-09T03:30:07Z
코스피 7000,유튜브댓글,너도정신차려라,0,2026-05-08T00:13:10Z
코스피 7000,유튜브댓글,제발 진중권 방송 그만해라,0,2026-05-12T23:55:16Z
코스피 7000,유튜브댓글,네이버는요?,0,2026-05-05T20:24:47Z
코스피 7000,유튜브댓글,"전력주도 잘갑니다,반도체 하향 리포트 나왓어요 아니겟죠?",0,2026-05-04T19:41:15Z
코스피 7000,유튜브댓글,"보통주와 우선주 괴리율이 너무 차이가 났었는데 갭메우기 많이 했네요.
괴리율 26.26%
아직도 우선주가 6~10%정도 더 상승할 여력이 있습니다.
자사주소각 같은 모멘텀이 있으면 우선주 보다 보통주가  더 오르죠.",0,2026-05-04T13:12:50Z
코스피 7000,유튜브댓글,로숀이 떨어졌으면 주워요.ㅋㅋ,0,2026-05-04T12:59:48Z
코스피 7000,유튜브댓글,난 부장,0,2026-05-05T05:22:59Z
코스피 7000,유튜브댓글,김구,0,2026-05-05T12:10:48Z
코스피 7000,유튜브댓글,AI없어도 현재과학만으로도 충분히편하고 좋은데  돈욕심과정치권력욕과 천재두뇌놈들의 탐욕에 지구도.인간도 앙가지고 있음.,0,2026-05-04T23:23:34Z
코스피 7000,유튜브댓글,커피콩 가서 커피나 마시자,0,2026-05-04T23:09:47Z
코스피 7000,유튜브댓글,"말씀잘하세요
요번에돈주면
담엔더달라하니까문제죠
대한민국에서사업못하죠
격차는어찌할건가요
신중히말씀해주시길.~팬입니다",0,2026-05-04T21:12:43Z
코스피 7000,유튜브댓글,미국은 AI 제국이 되고 전 세계가 식민지가 될 것입니다  전 세계가 미국에 갖다 바칠 디지털비용이 지금 원유 사오는것 만큼 될지도 모릅니다,0,2026-05-04T11:12:59Z
코스피 7000,유튜브댓글,노조에 계속 뭘 주래요 ㅋㅋ 가족이 삼성전자 다니시나? 전국민이 다 부정적으로 보는데 투자자라는 분이 저런 깡패 노조 행위를 지지하다니,0,2026-05-04T15:43:28Z
코스피 7000,유튜브댓글,삼성전자 주식을 매도할 시간이 점점 다가오는 느낌입니다,0,2026-05-10T14:45:15Z
코스피 7000,유튜브댓글,세세인데 갈등이라니,0,2026-05-11T08:46:35Z
코스피 7000,유튜브댓글,IT bubble 시절부터 지금까지 살아서 아직 투자하는 사람들 별로 없지요. 다시 한번 반복될까요?,0,2026-05-06T08:19:01Z
코스피 7000,유튜브댓글,삼전외인 여전히 팔고있다,0,2026-05-11T08:27:32Z
코스피 7000,유튜브댓글,호르무즈는 미국졌다,0,2026-05-11T08:48:20Z
코스피 7000,유튜브댓글,주위에 아파트 담보대출받아 주식 산다는 얘기도 들었음 최고점인지는 모르겠지만 과열구간으로 진입중인 것은 맞음,0,2026-05-11T05:50:42Z
코스피 7000,유튜브댓글,"하나마나한 조심해라 산이 높으면 골이 깊다는 산신령님이나 할 소리..
AI 공부하세요..  돈의 흐름만 보니까 겁이 나는거예요.",0,2026-05-10T12:15:35Z
코스피 7000,유튜브댓글,"언론은 주식이 박살나길 바라는듯,,,,그래서 상승 예찬론자들은 출연 안시킴,,,,
주로 단타꾼들 즉 투자자문이나,,운용사간부같은,,,시류 단타꾼이 출연하네요,,,,경제전반이야기보단,,
단기투자 주식 기업에 대햐서만 장황하게 늘어놓음",0,2026-05-09T00:49:26Z
코스피 7000,유튜브댓글,ㅊ,0,2026-05-06T20:53:27Z
코스피 7000,유튜브댓글,"Sk,한테  더몰리는구만",0,2026-05-06T11:24:59Z
코스피 7000,유튜브댓글,하나마나 이야기 너무하네,0,2026-05-06T12:46:06Z
코스피 7000,유튜브댓글,현대모비스는 어떨까요? ;;;,0,2026-05-10T12:02:26Z
코스피 7000,유튜브댓글,또 kb네 삼쩜삼 포트에선 kb였다가 한금로 변경하셨는데,0,2026-05-10T05:29:24Z
코스피 7000,유튜브댓글,영상 일주일 지나기도 전에 8천이네 ㅋㅋㅋ,0,2026-05-11T05:49:50Z
코스피 7000,유튜브댓글,응~3종목 다들고있어😅,0,2026-05-09T10:30:43Z
코스피 7000,유튜브댓글,인간아 인간아..,0,2026-05-09T09:35:37Z
코스피 7000,유튜브댓글,염이사님 삼성증권감사합니다 최고에요,0,2026-05-05T17:13:17Z
코스피 7000,유튜브댓글,"선생님  편지잘읽고 있습니다
항상감사드리며
아주찐팬입니다
2021년부터
빠지없이보고
많은도움받습니다",0,2026-05-04T12:43:35Z
코스피 7000,유튜브댓글,매일. 매일 감사합니다❤,0,2026-05-04T14:51:39Z
코스피 7000,유튜브댓글,강의 듣고 항상  허리숙여  감사 인사 드립니다😊,0,2026-05-04T15:01:00Z
코스피 7000,유튜브댓글,"이사님
항상감사합니다🎉🎉🎉🎉🎉",0,2026-05-04T12:33:02Z
코스피 7000,유튜브댓글,이사님도 수고 많으셨습니다,0,2026-05-04T22:13:13Z
코스피 7000,유튜브댓글,"이사님~~
오늘도 감사합니다",0,2026-05-04T10:56:12Z
코스피 7000,유튜브댓글,마음 따듯해지는 염이사님 영상ᆢ❤,0,2026-05-04T14:01:18Z
코스피 7000,유튜브댓글,염이사님 수고많으셨습니다,0,2026-05-04T11:34:24Z
코스피 7000,유튜브댓글,염이사님 오늘하루도 수고 많으셨습니다 😊,0,2026-05-04T12:01:18Z
코스피 7000,유튜브댓글,이사님 감사합니다❤❤❤❤❤,0,2026-05-04T09:06:19Z
코스피 7000,유튜브댓글,오늘도 감사합니다,0,2026-05-04T09:14:29Z
코스피 7000,유튜브댓글,오늘도 감사합니다😊,0,2026-05-04T12:49:50Z
코스피 7000,유튜브댓글,오늘도 감사합니다 ^^,0,2026-05-04T09:09:05Z
코스피 7000,유튜브댓글,수고하셨습니다 감사합니다 😊,0,2026-05-04T13:19:36Z
코스피 7000,유튜브댓글,염블리님 고맙습니다 ~~,0,2026-05-05T02:56:07Z
코스피 7000,유튜브댓글,이사님 감사합니다^^,0,2026-05-04T09:55:59Z
코스피 7000,유튜브댓글,감사합니다  이사님 😊,0,2026-05-04T10:45:51Z
코스피 7000,유튜브댓글,반갑  습니다,0,2026-05-05T01:20:11Z
코스피 7000,유튜브댓글,감사합니다 이사님,0,2026-05-04T12:25:34Z
코스피 7000,유튜브댓글,새로운 출발을 축하드려요~~ 건강 챙기면서 앞으로의 시황도 잘 부탁드려요~~^^,0,2026-05-04T12:44:29Z
코스피 7000,유튜브댓글,감사드림니다,0,2026-05-04T14:05:52Z
코스피 7000,유튜브댓글,수고하셨습니다,0,2026-05-04T09:50:26Z
코스피 7000,유튜브댓글,칭찬 받아 뿌듯합니다,0,2026-05-04T13:45:33Z
코스피 7000,유튜브댓글,"좋와요 누르고 시청했습니다
항상 감사드립니다",0,2026-05-04T11:50:59Z
코스피 7000,유튜브댓글,염블리이사님 최고 👍 😍 💕 ❤️ 💗 😘 👍,0,2026-05-04T15:26:02Z
코스피 7000,유튜브댓글,"안녕하세요.
이사님 오늘은  딱 맞췄네요.😅",0,2026-05-04T09:23:02Z
코스피 7000,유튜브댓글,고생많으셨습니다 ^^~~~,0,2026-05-04T09:15:16Z
