그룹,제목,설명,링크,게시일,출처
코스피 8000,"사상 첫 코스피 8000 터치, 미중 정상회담 기대감 ↑ - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTFBRcmhncmJKOTZYWUlkZ20xVVdGYWJkN2pWTGRxRjhhdEFWQnYxRkVNdzlkbTVHVHdVNjdQc09sZzJJaFNoNnlOOW9rX1E5ZE0?oc=5"" target=""_blank""&gt;사상 첫 코스피 8000 터치, 미중 정상회담 기대감 ↑&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBRcmhncmJKOTZYWUlkZ20xVVdGYWJkN2pWTGRxRjhhdEFWQnYxRkVNdzlkbTVHVHdVNjdQc09sZzJJaFNoNnlOOW9rX1E5ZE0?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,"[코스피 8,000] ETF 순자산 480조원 육박…'곱버스' 탄 개미 눈물 - 연합뉴스","&lt;a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE42b3d5OG5DT083MGlBUUFCTGM1Uml1UWVPcUVnV1lYZnYzanUwcGtFMjRWZTFqdGd3TURBZUU1UFdLbGhQQjBwU0Q1UGo0Q09KS1RiZmJKNmlGakHSAWBBVV95cUxOd0J2STVuU0hHT1RHcm9Oczc5a1otTWF4R1k3dEJHcEprUDBaYTl3NzVlYnVGQXlrSUJfRDJUdDJ1OExLZU1fdi00d0RhVkk2SmNONFYwYWdITS1sNU1XTmc?oc=5"" target=""_blank""&gt;[코스피 8,000] ETF 순자산 480조원 육박…'곱버스' 탄 개미 눈물&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;연합뉴스&lt;/font&gt;",https://news.google.com/rss/articles/CBMiW0FVX3lxTE42b3d5OG5DT083MGlBUUFCTGM1Uml1UWVPcUVnV1lYZnYzanUwcGtFMjRWZTFqdGd3TURBZUU1UFdLbGhQQjBwU0Q1UGo0Q09KS1RiZmJKNmlGakHSAWBBVV95cUxOd0J2STVuU0hHT1RHcm9Oczc5a1otTWF4R1k3dEJHcEprUDBaYTl3NzVlYnVGQXlrSUJfRDJUdDJ1OExLZU1fdi00d0RhVkk2SmNONFYwYWdITS1sNU1XTmc?oc=5,"Fri, 15 May 2026 07:00:00 GMT",연합뉴스
코스피 8000,"코스피 8,000 돌파 - 연합뉴스","&lt;a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE5jVzJYRUJhQUFZWlpXd2V3UUdMUXB5Y1RKV0xSeEJQUzhCT3JrUDRYWW1zRVR6MVM2X1YzNUFJV0x1R1k3dURRODRjV21JWDNJbHJZMWJ5UkdkNlXSAWBBVV95cUxOdWV4YjlQbk90YlcyektJRDdfT1M0TEg1SnJsMFFaMXgtMXdNdEhyNk1HRWozUHdYT2VYb0d2QktMZ2JHbWFSOE52REhuS25oYlFBdUJrSS1INC1xaDFVSkI?oc=5"" target=""_blank""&gt;코스피 8,000 돌파&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;연합뉴스&lt;/font&gt;",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5jVzJYRUJhQUFZWlpXd2V3UUdMUXB5Y1RKV0xSeEJQUzhCT3JrUDRYWW1zRVR6MVM2X1YzNUFJV0x1R1k3dURRODRjV21JWDNJbHJZMWJ5UkdkNlXSAWBBVV95cUxOdWV4YjlQbk90YlcyektJRDdfT1M0TEg1SnJsMFFaMXgtMXdNdEhyNk1HRWozUHdYT2VYb0d2QktMZ2JHbWFSOE52REhuS25oYlFBdUJrSS1INC1xaDFVSkI?oc=5,"Fri, 15 May 2026 07:00:00 GMT",연합뉴스
코스피 8000,"코스피 8,000에 환호했다가…6% 급락에 '패닉' - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE5zajBBZmNwa1BoX0pvZU1KRERELWZvNVhDSzJPOFBiRExDZXdMdkdqVncwenc4UUR2bWwyT2dKcUphUzBwbENNTE5lRG8zNDA?oc=5"" target=""_blank""&gt;코스피 8,000에 환호했다가…6% 급락에 '패닉'&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5zajBBZmNwa1BoX0pvZU1KRERELWZvNVhDSzJPOFBiRExDZXdMdkdqVncwenc4UUR2bWwyT2dKcUphUzBwbENNTE5lRG8zNDA?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,[마켓뷰] 현기증 나는 코스피… ‘8000피’ 잠깐 찍고 6% 급락 - 조선비즈 - Chosunbiz,"&lt;a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxNR0RHRUhRak1QVFBOZlZKQWpCVkVqeTFUWHJCbl9VMFpyVlZqcWlkR3JEYWRxTnhFQktrdjZDSWVzelFUUXdBU2Q1U08wR19xQzhsSThud3RqYldqM1dJZWsyVVdFNHN3cGpxQWxVTXZXdmxUcW9rVkJEYTc0WTl3bWl4VTZNemhT0gGcAUFVX3lxTFA5aTlNaFl4YUNTdGxkaHlzWlZDamZNMXVLcXhKaUN4bkJZQm1nRW5EYTRaR0RsTEF6TWJZcXNoUkdvVVBIXzItbENiV3ZVVTVxdGJHZUJJODNpQlAxV2s5LWZxTTk3ckNzMkZCekdiSHJRWFhGWTNnX1VzdlFhRnZ3OG5HWTYtOFZUNHdlSHFya1NMQlg2YVUtZ0Z2SA?oc=5"" target=""_blank""&gt;[마켓뷰] 현기증 나는 코스피… ‘8000피’ 잠깐 찍고 6% 급락 - 조선비즈&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;Chosunbiz&lt;/font&gt;",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNR0RHRUhRak1QVFBOZlZKQWpCVkVqeTFUWHJCbl9VMFpyVlZqcWlkR3JEYWRxTnhFQktrdjZDSWVzelFUUXdBU2Q1U08wR19xQzhsSThud3RqYldqM1dJZWsyVVdFNHN3cGpxQWxVTXZXdmxUcW9rVkJEYTc0WTl3bWl4VTZNemhT0gGcAUFVX3lxTFA5aTlNaFl4YUNTdGxkaHlzWlZDamZNMXVLcXhKaUN4bkJZQm1nRW5EYTRaR0RsTEF6TWJZcXNoUkdvVVBIXzItbENiV3ZVVTVxdGJHZUJJODNpQlAxV2s5LWZxTTk3ckNzMkZCekdiSHJRWFhGWTNnX1VzdlFhRnZ3OG5HWTYtOFZUNHdlSHFya1NMQlg2YVUtZ0Z2SA?oc=5,"Fri, 15 May 2026 07:00:00 GMT",Chosunbiz
코스피 8000,코스피 8000 세리머니 - 연합뉴스,"&lt;a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTFBCeTZuTktsMTJIenU2TUh3Z0JneGU5cUxtajdpMFhoUzN5VlQxNjMtOTVDUXgzaG80Y1VXaklYTU96b2VDS0NYTFZvcHRheUlONUtoTkYxd0N0T1nSAWBBVV95cUxNVFJCS2RtbFo1VkhqbHN6ZXJSRzNpTkNjNXFTYVRWQlRINDJkRk5lbnFiYTdUWkNseXVBbmM4OU40UmNMRTRON29zS2thSFdfQkpSZHcxX1RIZ2taQjdoenc?oc=5"" target=""_blank""&gt;코스피 8000 세리머니&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;연합뉴스&lt;/font&gt;",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBCeTZuTktsMTJIenU2TUh3Z0JneGU5cUxtajdpMFhoUzN5VlQxNjMtOTVDUXgzaG80Y1VXaklYTU96b2VDS0NYTFZvcHRheUlONUtoTkYxd0N0T1nSAWBBVV95cUxNVFJCS2RtbFo1VkhqbHN6ZXJSRzNpTkNjNXFTYVRWQlRINDJkRk5lbnFiYTdUWkNseXVBbmM4OU40UmNMRTRON29zS2thSFdfQkpSZHcxX1RIZ2taQjdoenc?oc=5,"Fri, 15 May 2026 07:00:00 GMT",연합뉴스
코스피 8000,"[포토] 코스피, 8000 돌파 - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTFBISGRPZ3JPYmhaeGtlNFRQbm85Q3g2RVFhUGZRYzlia1lxbU5sa3VRYWs5dF9MajZ0Y1hfU2lyTEo0YjhfTUViR1dhWVNTV0t3aG5LZw?oc=5"" target=""_blank""&gt;[포토] 코스피, 8000 돌파&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBISGRPZ3JPYmhaeGtlNFRQbm85Q3g2RVFhUGZRYzlia1lxbU5sa3VRYWs5dF9MajZ0Y1hfU2lyTEo0YjhfTUViR1dhWVNTV0t3aG5LZw?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,"코스피 8000, 맛만 보고 7400까지 폭삭 주저앉았다 - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE1YMXlPWnd0Q0NrWW42dXZfWEhiTmZNSnZOakJvUThSTERtbmJVWGJDNWFmM1RsQkdJMVlmZWprSlFqVVRtakVvbXF6eGRESnc?oc=5"" target=""_blank""&gt;코스피 8000, 맛만 보고 7400까지 폭삭 주저앉았다&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1YMXlPWnd0Q0NrWW42dXZfWEhiTmZNSnZOakJvUThSTERtbmJVWGJDNWFmM1RsQkdJMVlmZWprSlFqVVRtakVvbXF6eGRESnc?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,코스피 8000 축포 하루도 못 갔다…외국인 투매에 6% 급락 - 중앙일보,"&lt;a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTFBCZHlNSmljYXJ3V1dlOWEyckQ4YmdXaVQ1dUJseUJTcy16OGNzQ2lhZzUwbFlqSW5qY3lfUnlQN1gzWmJBTUlKT21TVDR2S1B6VXBfbU13?oc=5"" target=""_blank""&gt;코스피 8000 축포 하루도 못 갔다…외국인 투매에 6% 급락&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;중앙일보&lt;/font&gt;",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBCZHlNSmljYXJ3V1dlOWEyckQ4YmdXaVQ1dUJseUJTcy16OGNzQ2lhZzUwbFlqSW5qY3lfUnlQN1gzWmJBTUlKT21TVDR2S1B6VXBfbU13?oc=5,"Fri, 15 May 2026 07:00:00 GMT",중앙일보
코스피 8000,"코스피 8000, 맛만 보고 7400까지 폭삭 주저앉았다 - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE1ld1BDdE5hdjNtbWhzRmN4Sk83Xzk0c1VrMnVYYzFhR21OZ25ObnFxSHZuXzY3VVdqZHZibzlLM0poSVIxN3Y4VTN3VW10bGxiM09LXw?oc=5"" target=""_blank""&gt;코스피 8000, 맛만 보고 7400까지 폭삭 주저앉았다&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1ld1BDdE5hdjNtbWhzRmN4Sk83Xzk0c1VrMnVYYzFhR21OZ25ObnFxSHZuXzY3VVdqZHZibzlLM0poSVIxN3Y4VTN3VW10bGxiM09LXw?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,7000 넘은지 얼마나 됐다고 또 폭등…코스피 8000 시대 열렸다 - v.daum.net,"&lt;a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE1jRC1JRkoxU0gtRDVwdFlHT0hzdXcxYjl6a1lsZXBvUFdVZ2hCMTdfSVV0alAzeHRqNlNmWDFaYm84cnRyNkE?oc=5"" target=""_blank""&gt;7000 넘은지 얼마나 됐다고 또 폭등…코스피 8000 시대 열렸다&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1jRC1JRkoxU0gtRDVwdFlHT0hzdXcxYjl6a1lsZXBvUFdVZ2hCMTdfSVV0alAzeHRqNlNmWDFaYm84cnRyNkE?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,코스피 8000 세리머니 - 연합뉴스,"&lt;a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTFBRcXdycDhlc3Z1eHd4cWtNS0JWQWQ3UDZwaElTVVRJS2djcTZjQ2lXZWx5VC0zWXM4QVkxeklKXzhRdGlZbWx6d2VMUzFTRzV4VVNkV2c4MVlCUG_SAWBBVV95cUxNVjhKMHIwcy1tYkM5NkZFOEowS0VWMzZ0OGlZWEVJd1BwYzRWNDNzejA1d3lnRThsaXpVeXl6Qk1DZy1VaGN2TGNVamdTbU9sNTEtSmZ2WWNHTG5fUm9aUjI?oc=5"" target=""_blank""&gt;코스피 8000 세리머니&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;연합뉴스&lt;/font&gt;",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBRcXdycDhlc3Z1eHd4cWtNS0JWQWQ3UDZwaElTVVRJS2djcTZjQ2lXZWx5VC0zWXM4QVkxeklKXzhRdGlZbWx6d2VMUzFTRzV4VVNkV2c4MVlCUG_SAWBBVV95cUxNVjhKMHIwcy1tYkM5NkZFOEowS0VWMzZ0OGlZWEVJd1BwYzRWNDNzejA1d3lnRThsaXpVeXl6Qk1DZy1VaGN2TGNVamdTbU9sNTEtSmZ2WWNHTG5fUm9aUjI?oc=5,"Fri, 15 May 2026 07:00:00 GMT",연합뉴스
코스피 8000,"[코스피 8,000] 반도체 다음은 어디…소외 업종으로 온기 번지나 - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE1MN1NCYkZtZWFmSGduUnlFRkdfWnNkdkRjSG9jVHFTUlRfanRjeWFZTldJaF9ROWF6dmF6dXZSMWF6SkRNN1JnbVJqblFsRU0?oc=5"" target=""_blank""&gt;[코스피 8,000] 반도체 다음은 어디…소외 업종으로 온기 번지나&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1MN1NCYkZtZWFmSGduUnlFRkdfWnNkdkRjSG9jVHFTUlRfanRjeWFZTldJaF9ROWF6dmF6dXZSMWF6SkRNN1JnbVJqblFsRU0?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,[코스피 8000] '꿈의 8천피' 돌파…세계 증시 판도 흔든 한국 - 뉴스핌,"&lt;a href=""https://news.google.com/rss/articles/CBMiXEFVX3lxTE96QUtBZ202YWRrY2hJalJPVmlFMU1lOW9mTk94dXExekRhdUpLSTdNX0dJYXNBWFRaVi1mOHdCOGpaa19hbDYxeXdlRGt3NzBobnJxaXhmZGlLdXE3?oc=5"" target=""_blank""&gt;[코스피 8000] '꿈의 8천피' 돌파…세계 증시 판도 흔든 한국&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;뉴스핌&lt;/font&gt;",https://news.google.com/rss/articles/CBMiXEFVX3lxTE96QUtBZ202YWRrY2hJalJPVmlFMU1lOW9mTk94dXExekRhdUpLSTdNX0dJYXNBWFRaVi1mOHdCOGpaa19hbDYxeXdlRGt3NzBobnJxaXhmZGlLdXE3?oc=5,"Fri, 15 May 2026 07:00:00 GMT",뉴스핌
코스피 8000,"코스피, 8000선 찍고 급전직하…삼성전자 5%대 급락[장중시황] - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE1aOG55ZnVfNllod21NcEIzb09CY0NuVEtHaWw3cHFONGIyeEVMaGtWa003M1VXSjM3MlJRbkp0T3oxSFJySTZhajVHU1lBU28?oc=5"" target=""_blank""&gt;코스피, 8000선 찍고 급전직하…삼성전자 5%대 급락[장중시황]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1aOG55ZnVfNllod21NcEIzb09CY0NuVEtHaWw3cHFONGIyeEVMaGtWa003M1VXSjM3MlJRbkp0T3oxSFJySTZhajVHU1lBU28?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,"코스피, 8000도 뚫었다…‘꿈의 8000피 시대’ - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE5sakNTcVBrTGpYTy1mNXdwbUJyd3cxSUJIOEhDYTk3eWVHNVo3dm13WnM1V2ltYjVnNnZEUmtPSWdmZlJvUUNuZ3JzcGg4V1Z3VGRfaQ?oc=5"" target=""_blank""&gt;코스피, 8000도 뚫었다…‘꿈의 8000피 시대’&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5sakNTcVBrTGpYTy1mNXdwbUJyd3cxSUJIOEhDYTk3eWVHNVo3dm13WnM1V2ltYjVnNnZEUmtPSWdmZlJvUUNuZ3JzcGg4V1Z3VGRfaQ?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,"[속보] 코스피, 8000선 넘었다…사상 최고치 - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE1UZ1pzbklrVWFPalFacXVOczNhZGlVa1pUMUEwaWUxQU5WZDZpY1Njb0dQYWd3UTJjTTdOdXlxQTd4aGxLT05iT3l2MUN3RHZ4Vm15Ng?oc=5"" target=""_blank""&gt;[속보] 코스피, 8000선 넘었다…사상 최고치&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1UZ1pzbklrVWFPalFacXVOczNhZGlVa1pUMUEwaWUxQU5WZDZpY1Njb0dQYWd3UTJjTTdOdXlxQTd4aGxLT05iT3l2MUN3RHZ4Vm15Ng?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,"코스피, 8000 돌파…꿈의 ‘8천피’ 시대 - 채널A","&lt;a href=""https://news.google.com/rss/articles/CBMiXkFVX3lxTE5pRnpmMk5VVVVmUE5SS0ZFYmhwbXZib3JUclRpckx1ZnhxdFJZVGEwaWF0U1BJUksxZGxXT2xsc184X2RjTjBrdEFicFpJUG9hV1B4LUtLb0tXTUdEWWfSAWNBVV95cUxNT3lJRnY2d1N1czlQQ0lJa3ZWQWZjb0NJUVVDZHB4TkVQenR6NXYxTkhaVWZOSmpNd1VBUGRDTnozdHlJZTNhaE9VbTY5dmJqU3ltanQ1MG9oLXU3aExCZlQ4aWs?oc=5"" target=""_blank""&gt;코스피, 8000 돌파…꿈의 ‘8천피’ 시대&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;채널A&lt;/font&gt;",https://news.google.com/rss/articles/CBMiXkFVX3lxTE5pRnpmMk5VVVVmUE5SS0ZFYmhwbXZib3JUclRpckx1ZnhxdFJZVGEwaWF0U1BJUksxZGxXT2xsc184X2RjTjBrdEFicFpJUG9hV1B4LUtLb0tXTUdEWWfSAWNBVV95cUxNT3lJRnY2d1N1czlQQ0lJa3ZWQWZjb0NJUVVDZHB4TkVQenR6NXYxTkhaVWZOSmpNd1VBUGRDTnozdHlJZTNhaE9VbTY5dmJqU3ltanQ1MG9oLXU3aExCZlQ4aWs?oc=5,"Fri, 15 May 2026 07:00:00 GMT",채널A
코스피 8000,"8000 돌파한 코스피, 올해 영업이익 919조 원 전망 - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE5QQ01mU2tFNmFlTjRfUUJ6ZEh2cE9XajJqbWg2cHRTcXNyZWluNG5kS0ZsLXdjRERrcFR1NzJuWHNSQUdaUnVLMmtfVG02UGc?oc=5"" target=""_blank""&gt;8000 돌파한 코스피, 올해 영업이익 919조 원 전망&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5QQ01mU2tFNmFlTjRfUUJ6ZEh2cE9XajJqbWg2cHRTcXNyZWluNG5kS0ZsLXdjRERrcFR1NzJuWHNSQUdaUnVLMmtfVG02UGc?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,"코스피 8,000선 첫 돌파…개미들이 만들었다 - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE1yVGN1OWVhaFdFVU9jUmdtVTAyeEVzaHZEYUpzTmNkMU9XN0Y0a2J5cEppd0x4aHBkc0FUTGo5X0wzUlgtZ2VXMlpTVFJxZlE?oc=5"" target=""_blank""&gt;코스피 8,000선 첫 돌파…개미들이 만들었다&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1yVGN1OWVhaFdFVU9jUmdtVTAyeEVzaHZEYUpzTmNkMU9XN0Y0a2J5cEppd0x4aHBkc0FUTGo5X0wzUlgtZ2VXMlpTVFJxZlE?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,코스피 '8000돌파' [포토] - v.daum.net,"&lt;a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE1FY01Ici02Tjc5OGpBYmFmSGRFR1RuQTV3T0xxS2NzMDVMdHZ3WWpzOEZWcVluMHo2OUdqbDItTEUyejZweFM2Q2NRRHYyM00?oc=5"" target=""_blank""&gt;코스피 '8000돌파' [포토]&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1FY01Ici02Tjc5OGpBYmFmSGRFR1RuQTV3T0xxS2NzMDVMdHZ3WWpzOEZWcVluMHo2OUdqbDItTEUyejZweFM2Q2NRRHYyM00?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,"코스피 8,000선 돌파…이후 급락하며 변동성 커져 - v.daum.net","&lt;a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE5BVnJMdFBZcTF6NW1ieTdJb3RWU0tpNU8zZzNnMGhfWVNtTnozQzlObHkzUmhpMTBNMzMtazhGWjFIYTRXVmc?oc=5"" target=""_blank""&gt;코스피 8,000선 돌파…이후 급락하며 변동성 커져&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5BVnJMdFBZcTF6NW1ieTdJb3RWU0tpNU8zZzNnMGhfWVNtTnozQzlObHkzUmhpMTBNMzMtazhGWjFIYTRXVmc?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,"코스피 8,000 세리머니 - 연합뉴스","&lt;a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE5JQlh4ODNWRXZJYnBiZjI0RGlrY3pJZ0xleVZ2cHdWNldNeVg5N19TaW5ycnUxb0ZsS3Z1Zk90bThNaWxBdlNWNV9VSVdGcHhXMjFNNnA3WTlsbFHSAWBBVV95cUxPRThtbXNhSC03aDhxcjJlMHZLRFQ5LVRlWnpjX1hab29WUGtSZDVZM3IwN1R4NFhlV2pCbm9meDB2cnJOUmw5SlQtYkk0ckVXYjIxT1g0SHZyXzVPQTAtY0I?oc=5"" target=""_blank""&gt;코스피 8,000 세리머니&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;연합뉴스&lt;/font&gt;",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5JQlh4ODNWRXZJYnBiZjI0RGlrY3pJZ0xleVZ2cHdWNldNeVg5N19TaW5ycnUxb0ZsS3Z1Zk90bThNaWxBdlNWNV9VSVdGcHhXMjFNNnA3WTlsbFHSAWBBVV95cUxPRThtbXNhSC03aDhxcjJlMHZLRFQ5LVRlWnpjX1hab29WUGtSZDVZM3IwN1R4NFhlV2pCbm9meDB2cnJOUmw5SlQtYkk0ckVXYjIxT1g0SHZyXzVPQTAtY0I?oc=5,"Fri, 15 May 2026 07:00:00 GMT",연합뉴스
코스피 8000,[속보]코스피 '8000'시대 열렸다…장중 8천 돌파 - v.daum.net,"&lt;a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE55ZkozYnFfWFlFaUl3ZEMtUXNfdGt1anZYUUd1VWJTWGpuS18xZFVEZnhPOGJSWFdPd1RoakFYaE9ZeHFKRHpjZ3E3WFBqYWw1NXZfRQ?oc=5"" target=""_blank""&gt;[속보]코스피 '8000'시대 열렸다…장중 8천 돌파&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;v.daum.net&lt;/font&gt;",https://news.google.com/rss/articles/CBMiVEFVX3lxTE55ZkozYnFfWFlFaUl3ZEMtUXNfdGt1anZYUUd1VWJTWGpuS18xZFVEZnhPOGJSWFdPd1RoakFYaE9ZeHFKRHpjZ3E3WFBqYWw1NXZfRQ?oc=5,"Fri, 15 May 2026 07:00:00 GMT",v.daum.net
코스피 8000,"[특징주] 코스피 8000시대 개막.. 증권주, 거래량 활발 기대 '강세' - 글로벌이코노믹","&lt;a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxQZmdzQXZ4UkVLUXg2V0dnOE5UYTVoMDF3NXJ4UFdXYjVkUC1McldNaFJpSnZxcG0yVzJ3UE9neXpsWHdQaGF2UHpCMnNhQ2p1Wi1LNUhHaFJPRlVVSGQzU0tPcEpBNjRRbGlub1FycER4cGZKNldXNWNZMFYwaFN4VmNlempwWkh1?oc=5"" target=""_blank""&gt;[특징주] 코스피 8000시대 개막.. 증권주, 거래량 활발 기대 '강세'&lt;/a&gt;&amp;nbsp;&amp;nbsp;&lt;font color=""#6f6f6f""&gt;글로벌이코노믹&lt;/font&gt;",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQZmdzQXZ4UkVLUXg2V0dnOE5UYTVoMDF3NXJ4UFdXYjVkUC1McldNaFJpSnZxcG0yVzJ3UE9neXpsWHdQaGF2UHpCMnNhQ2p1Wi1LNUhHaFJPRlVVSGQzU0tPcEpBNjRRbGlub1FycER4cGZKNldXNWNZMFYwaFN4VmNlempwWkh1?oc=5,"Fri, 15 May 2026 07:00:00 GMT",글로벌이코노믹
